N,M,K,D,Ktrue,Dtrue,dataseed,maskseed,inforate
40.0,40.0,50.0,7.0,5.0,5.0,105.0,103.0,-2.3305551452458544
40.0,40.0,50.0,7.0,5.0,5.0,105.0,104.0,-2.1900053114581506
40.0,40.0,50.0,7.0,5.0,5.0,105.0,105.0,-2.28025059906688
40.0,40.0,50.0,7.0,5.0,5.0,105.0,106.0,-2.235384545929498
40.0,40.0,50.0,7.0,5.0,5.0,105.0,107.0,-2.2638148013420114
40.0,40.0,50.0,7.0,5.0,5.0,105.0,108.0,-2.2904276046106156
40.0,40.0,50.0,7.0,5.0,5.0,105.0,109.0,-2.1854291289855183
40.0,40.0,50.0,7.0,5.0,5.0,105.0,110.0,-2.29798869146547
40.0,40.0,50.0,8.0,5.0,5.0,101.0,101.0,-2.3302169870061094
40.0,40.0,50.0,8.0,5.0,5.0,101.0,102.0,-2.4197368217566244
40.0,40.0,50.0,8.0,5.0,5.0,101.0,103.0,-2.5298122822155364
40.0,40.0,50.0,8.0,5.0,5.0,101.0,104.0,-2.5002069408655934
40.0,40.0,50.0,8.0,5.0,5.0,101.0,105.0,-2.4623208076019716
40.0,40.0,50.0,8.0,5.0,5.0,101.0,106.0,-2.5234192108508973
40.0,40.0,50.0,8.0,5.0,5.0,101.0,107.0,-2.34857798062918
40.0,40.0,50.0,8.0,5.0,5.0,101.0,108.0,-2.373342371893818
40.0,40.0,50.0,8.0,5.0,5.0,101.0,109.0,-2.459840718908231
40.0,40.0,50.0,8.0,5.0,5.0,101.0,110.0,-2.3583200889920195
40.0,40.0,50.0,8.0,5.0,5.0,102.0,101.0,-2.2439827435526842
40.0,40.0,50.0,8.0,5.0,5.0,102.0,102.0,-2.3664260338762357
40.0,40.0,50.0,8.0,5.0,5.0,102.0,103.0,-2.4753066824667216
40.0,40.0,50.0,8.0,5.0,5.0,102.0,104.0,-2.3978298590560105
40.0,40.0,50.0,8.0,5.0,5.0,102.0,105.0,-2.31088913366685
40.0,40.0,50.0,8.0,5.0,5.0,102.0,106.0,-2.3870449153822673
40.0,40.0,50.0,8.0,5.0,5.0,102.0,107.0,-2.273289223884651
40.0,40.0,50.0,8.0,5.0,5.0,102.0,108.0,-2.2796623310080797
40.0,40.0,50.0,8.0,5.0,5.0,102.0,109.0,-2.3114332771654325
40.0,40.0,50.0,8.0,5.0,5.0,102.0,110.0,-2.3363843781590425
40.0,40.0,50.0,8.0,5.0,5.0,103.0,101.0,-2.4774803354859665
40.0,40.0,50.0,8.0,5.0,5.0,103.0,102.0,-2.2794401673872535
40.0,40.0,50.0,8.0,5.0,5.0,103.0,103.0,-2.355637800831433
40.0,40.0,50.0,8.0,5.0,5.0,103.0,104.0,-2.357902659095295
40.0,40.0,50.0,8.0,5.0,5.0,103.0,105.0,-2.2220883117832595
40.0,40.0,50.0,8.0,5.0,5.0,103.0,106.0,-2.372154800977785
40.0,40.0,50.0,8.0,5.0,5.0,103.0,107.0,-2.395974159266725
40.0,40.0,50.0,8.0,5.0,5.0,103.0,108.0,-2.388986520051559
40.0,40.0,50.0,8.0,5.0,5.0,103.0,109.0,-2.456231736110671
40.0,40.0,50.0,8.0,5.0,5.0,103.0,110.0,-2.2872842617139506
40.0,40.0,50.0,8.0,5.0,5.0,104.0,101.0,-2.248673765807026
40.0,40.0,50.0,8.0,5.0,5.0,104.0,102.0,-2.2464002297652716
40.0,40.0,50.0,8.0,5.0,5.0,104.0,103.0,-2.2172959605805604
40.0,40.0,50.0,8.0,5.0,5.0,104.0,104.0,-2.2902111756475967
40.0,40.0,50.0,8.0,5.0,5.0,104.0,105.0,-2.396481860498265
40.0,40.0,50.0,8.0,5.0,5.0,104.0,106.0,-2.2535100610058323
40.0,40.0,50.0,8.0,5.0,5.0,104.0,107.0,-2.2204584388383477
40.0,40.0,50.0,8.0,5.0,5.0,104.0,108.0,-2.289240829150551
40.0,40.0,50.0,8.0,5.0,5.0,104.0,109.0,-2.27052030875153
40.0,40.0,50.0,8.0,5.0,5.0,104.0,110.0,-2.2575300474859095
40.0,40.0,50.0,8.0,5.0,5.0,105.0,101.0,-2.2539326660344914
40.0,40.0,50.0,8.0,5.0,5.0,105.0,102.0,-2.301280620004645
40.0,40.0,50.0,8.0,5.0,5.0,105.0,103.0,-2.3367329841694136
40.0,40.0,50.0,8.0,5.0,5.0,105.0,104.0,-2.197632783280091
40.0,40.0,50.0,8.0,5.0,5.0,105.0,105.0,-2.282320754392716
40.0,40.0,50.0,8.0,5.0,5.0,105.0,106.0,-2.2529083711830213
40.0,40.0,50.0,8.0,5.0,5.0,105.0,107.0,-2.2592364012167088
40.0,40.0,50.0,8.0,5.0,5.0,105.0,108.0,-2.2943367954989315
40.0,40.0,50.0,8.0,5.0,5.0,105.0,109.0,-2.189505923440085
40.0,40.0,50.0,8.0,5.0,5.0,105.0,110.0,-2.303723503740014
40.0,40.0,50.0,9.0,5.0,5.0,101.0,101.0,-2.3283156930496265
40.0,40.0,50.0,9.0,5.0,5.0,101.0,102.0,-2.429193850404153
40.0,40.0,50.0,9.0,5.0,5.0,101.0,103.0,-2.5367689709258885
40.0,40.0,50.0,9.0,5.0,5.0,101.0,104.0,-2.504357894177952
40.0,40.0,50.0,9.0,5.0,5.0,101.0,105.0,-2.4643625677461234
40.0,40.0,50.0,9.0,5.0,5.0,101.0,106.0,-2.52594217489852
40.0,40.0,50.0,9.0,5.0,5.0,101.0,107.0,-2.3598104538141897
40.0,40.0,50.0,9.0,5.0,5.0,101.0,108.0,-2.379480650459918
40.0,40.0,50.0,9.0,5.0,5.0,101.0,109.0,-2.4707474785269223
40.0,40.0,50.0,9.0,5.0,5.0,101.0,110.0,-2.3485884591863084
40.0,40.0,50.0,9.0,5.0,5.0,102.0,101.0,-2.24080829588977
40.0,40.0,50.0,9.0,5.0,5.0,102.0,102.0,-2.376992699136381
40.0,40.0,50.0,9.0,5.0,5.0,102.0,103.0,-2.483664492963365
40.0,40.0,50.0,9.0,5.0,5.0,102.0,104.0,-2.4029280924494323
40.0,40.0,50.0,9.0,5.0,5.0,102.0,105.0,-2.3133560861654088
40.0,40.0,50.0,9.0,5.0,5.0,102.0,106.0,-2.391816926490611
40.0,40.0,50.0,9.0,5.0,5.0,102.0,107.0,-2.2789650250327274
40.0,40.0,50.0,9.0,5.0,5.0,102.0,108.0,-2.2877279402122097
40.0,40.0,50.0,9.0,5.0,5.0,102.0,109.0,-2.31707662544182
40.0,40.0,50.0,9.0,5.0,5.0,102.0,110.0,-2.335806020109378
40.0,40.0,50.0,9.0,5.0,5.0,103.0,101.0,-2.4802301921038774
40.0,40.0,50.0,9.0,5.0,5.0,103.0,102.0,-2.2804161732234665
40.0,40.0,50.0,9.0,5.0,5.0,103.0,103.0,-2.3611693748659675
40.0,40.0,50.0,9.0,5.0,5.0,103.0,104.0,-2.363085328903139
40.0,40.0,50.0,9.0,5.0,5.0,103.0,105.0,-2.2267453190858655
40.0,40.0,50.0,9.0,5.0,5.0,103.0,106.0,-2.374079887621494
40.0,40.0,50.0,9.0,5.0,5.0,103.0,107.0,-2.4162703945737323
40.0,40.0,50.0,9.0,5.0,5.0,103.0,108.0,-2.3996919189353583
40.0,40.0,50.0,9.0,5.0,5.0,103.0,109.0,-2.4674084905967497
40.0,40.0,50.0,9.0,5.0,5.0,103.0,110.0,-2.28208837543386
40.0,40.0,50.0,9.0,5.0,5.0,104.0,101.0,-2.249981267904936
40.0,40.0,50.0,9.0,5.0,5.0,104.0,102.0,-2.2492577393385056
40.0,40.0,50.0,9.0,5.0,5.0,104.0,103.0,-2.2153167690673268
40.0,40.0,50.0,9.0,5.0,5.0,104.0,104.0,-2.3020855444975794
40.0,40.0,50.0,9.0,5.0,5.0,104.0,105.0,-2.4044027846093865
40.0,40.0,50.0,9.0,5.0,5.0,104.0,106.0,-2.259614685619867
40.0,40.0,50.0,9.0,5.0,5.0,104.0,107.0,-2.2287058948383027
40.0,40.0,50.0,9.0,5.0,5.0,104.0,108.0,-2.2972939492140982
40.0,40.0,50.0,9.0,5.0,5.0,104.0,109.0,-2.2737026725856246
40.0,40.0,50.0,9.0,5.0,5.0,104.0,110.0,-2.2574715161565346
40.0,40.0,50.0,9.0,5.0,5.0,105.0,101.0,-2.26007987390713
40.0,40.0,50.0,9.0,5.0,5.0,105.0,102.0,-2.303961535573327
40.0,40.0,50.0,9.0,5.0,5.0,105.0,103.0,-2.3480801330085956
40.0,40.0,50.0,9.0,5.0,5.0,105.0,104.0,-2.1964565257578066
40.0,40.0,50.0,9.0,5.0,5.0,105.0,105.0,-2.281687530181215
40.0,40.0,50.0,9.0,5.0,5.0,105.0,106.0,-2.24934489694697
40.0,40.0,50.0,9.0,5.0,5.0,105.0,107.0,-2.2654688312958533
40.0,40.0,50.0,9.0,5.0,5.0,105.0,108.0,-2.3016662975432904
40.0,40.0,50.0,9.0,5.0,5.0,105.0,109.0,-2.1902909101176893
40.0,40.0,50.0,9.0,5.0,5.0,105.0,110.0,-2.30576864044003
40.0,40.0,50.0,10.0,5.0,5.0,101.0,101.0,-2.3376441509572237
40.0,40.0,50.0,10.0,5.0,5.0,101.0,102.0,-2.4258277251773297
40.0,40.0,50.0,10.0,5.0,5.0,101.0,103.0,-2.551280278665596
40.0,40.0,50.0,10.0,5.0,5.0,101.0,104.0,-2.506213078956574
40.0,40.0,50.0,10.0,5.0,5.0,101.0,105.0,-2.4818835901740055
40.0,40.0,50.0,10.0,5.0,5.0,101.0,106.0,-2.5460841463939294
40.0,40.0,50.0,10.0,5.0,5.0,101.0,107.0,-2.3621540033411015
40.0,40.0,50.0,10.0,5.0,5.0,101.0,108.0,-2.3771679371716843
40.0,40.0,50.0,10.0,5.0,5.0,101.0,109.0,-2.4746411896830693
40.0,40.0,50.0,10.0,5.0,5.0,101.0,110.0,-2.3564137364588214
40.0,40.0,50.0,10.0,5.0,5.0,102.0,101.0,-2.251136082277813
40.0,40.0,50.0,10.0,5.0,5.0,102.0,102.0,-2.3826368604060804
40.0,40.0,50.0,10.0,5.0,5.0,102.0,103.0,-2.481286693502081
40.0,40.0,50.0,10.0,5.0,5.0,102.0,104.0,-2.4080912531281937
40.0,40.0,50.0,10.0,5.0,5.0,102.0,105.0,-2.3188163211456874
40.0,40.0,50.0,10.0,5.0,5.0,102.0,106.0,-2.39973765041781
40.0,40.0,50.0,10.0,5.0,5.0,102.0,107.0,-2.2828373983070245
40.0,40.0,50.0,10.0,5.0,5.0,102.0,108.0,-2.2861381349752286
40.0,40.0,50.0,10.0,5.0,5.0,102.0,109.0,-2.3215575903931045
40.0,40.0,50.0,10.0,5.0,5.0,102.0,110.0,-2.3388624294091294
40.0,40.0,50.0,10.0,5.0,5.0,103.0,101.0,-2.497978700301411
40.0,40.0,50.0,10.0,5.0,5.0,103.0,102.0,-2.289282720701387
40.0,40.0,50.0,10.0,5.0,5.0,103.0,103.0,-2.3680814830133854
40.0,40.0,50.0,10.0,5.0,5.0,103.0,104.0,-2.374979234222116
40.0,40.0,50.0,10.0,5.0,5.0,103.0,105.0,-2.2342309268733977
40.0,40.0,50.0,10.0,5.0,5.0,103.0,106.0,-2.3755210938793487
40.0,40.0,50.0,10.0,5.0,5.0,103.0,107.0,-2.423601143777862
40.0,40.0,50.0,10.0,5.0,5.0,103.0,108.0,-2.4063870997209995
40.0,40.0,50.0,10.0,5.0,5.0,103.0,109.0,-2.4673967768619183
40.0,40.0,50.0,10.0,5.0,5.0,103.0,110.0,-2.2970966854982042
40.0,40.0,50.0,10.0,5.0,5.0,104.0,101.0,-2.2570910026843967
40.0,40.0,50.0,10.0,5.0,5.0,104.0,102.0,-2.2519891023661494
40.0,40.0,50.0,10.0,5.0,5.0,104.0,103.0,-2.2164313557575874
40.0,40.0,50.0,10.0,5.0,5.0,104.0,104.0,-2.300857473069056
40.0,40.0,50.0,10.0,5.0,5.0,104.0,105.0,-2.4153102517594127
40.0,40.0,50.0,10.0,5.0,5.0,104.0,106.0,-2.254530982535244
40.0,40.0,50.0,10.0,5.0,5.0,104.0,107.0,-2.234126014120562
40.0,40.0,50.0,10.0,5.0,5.0,104.0,108.0,-2.3026729880262895
40.0,40.0,50.0,10.0,5.0,5.0,104.0,109.0,-2.278290160538341
40.0,40.0,50.0,10.0,5.0,5.0,104.0,110.0,-2.2584458568259524
40.0,40.0,50.0,10.0,5.0,5.0,105.0,101.0,-2.2721341654954514
40.0,40.0,50.0,10.0,5.0,5.0,105.0,102.0,-2.3071538826065083
40.0,40.0,50.0,10.0,5.0,5.0,105.0,103.0,-2.352074458557248
40.0,40.0,50.0,10.0,5.0,5.0,105.0,104.0,-2.206111323782142
40.0,40.0,50.0,10.0,5.0,5.0,105.0,105.0,-2.2947441555546044
40.0,40.0,50.0,10.0,5.0,5.0,105.0,106.0,-2.2439084811354704
40.0,40.0,50.0,10.0,5.0,5.0,105.0,107.0,-2.2720179862532945
40.0,40.0,50.0,10.0,5.0,5.0,105.0,108.0,-2.3107262243154936
40.0,40.0,50.0,10.0,5.0,5.0,105.0,109.0,-2.198030588959929
40.0,40.0,50.0,10.0,5.0,5.0,105.0,110.0,-2.30921687812468
