,AIR_TIME,DISTANCE,origin,dest
1111,74.0,602,70,25
1112,135.0,1023,25,39
1113,132.0,1023,39,25
1114,80.0,680,25,59
1115,91.0,563,25,29
1116,76.0,563,29,25
1117,89.0,641,25,26
1118,168.0,1109,52,57
1119,136.0,1109,57,52
1120,126.0,861,52,69
1121,126.0,861,69,52
1122,139.0,1025,19,78
1123,191.0,1299,78,63
1124,156.0,1299,63,78
1125,161.0,1120,78,65
1126,69.0,589,25,27
1127,136.0,1141,27,52
1128,164.0,1041,52,80
1129,119.0,1041,80,52
1130,74.0,534,52,76
1131,178.0,1506,25,93
1132,277.0,1984,93,47
1133,168.0,1524,47,56
1134,222.0,1524,56,47
1135,97.0,641,26,25
1136,79.0,524,25,16
1137,74.0,524,16,25
1138,99.0,602,25,70
1139,74.0,602,70,25
1140,141.0,1084,28,78
1141,131.0,993,78,69
1142,148.0,993,69,78
1143,124.0,879,78,23
1144,249.0,1569,23,70
1145,153.0,1028,94,78
1146,229.0,1607,78,25
1147,95.0,628,25,47
1148,113.0,775,25,4
1149,85.0,628,47,25
1150,105.0,775,4,25
1151,239.0,1590,3,87
1152,181.0,1590,87,3
1153,66.0,404,3,52
1154,92.0,616,52,11
1155,226.0,1440,65,70
1156,179.0,1737,70,19
1157,114.0,895,19,52
1158,140.0,1189,52,86
1159,216.0,2154,47,66
1160,94.0,655,66,52
1161,125.0,937,52,30
1162,129.0,937,30,52
1163,67.0,449,52,38
1164,71.0,449,38,52
1165,166.0,1089,69,60
1166,137.0,1089,60,69
1167,132.0,1199,25,3
1168,115.0,762,3,49
1169,139.0,950,49,52
1170,157.0,1072,52,51
1171,130.0,1072,51,52
1172,240.0,1476,24,25
1173,134.0,1278,25,38
1174,190.0,1278,38,25
1175,135.0,846,25,89
1176,105.0,846,89,25
1177,201.0,1747,47,3
1178,89.0,701,3,94
1179,137.0,985,94,67
1180,143.0,985,67,94
1181,112.0,701,94,3
1182,246.0,1747,3,47
1183,109.0,680,59,25
1184,140.0,909,25,88
1185,110.0,909,88,25
1186,126.0,1154,25,21
1187,185.0,1154,21,25
1188,140.0,920,69,93
1189,150.0,1104,93,92
1190,152.0,1104,92,93
1191,157.0,1075,93,56
1192,120.0,1149,70,27
1193,185.0,1149,27,70
1194,47.0,255,70,47
1195,188.0,1749,47,28
1196,190.0,1709,25,55
1197,242.0,1709,55,25
1198,132.0,862,25,48
1199,227.0,1947,48,3
1200,81.0,594,3,55
1201,281.0,1737,19,70
1202,54.0,304,70,79
1203,48.0,304,79,70
1204,138.0,1225,70,31
1205,199.0,1225,31,70
1206,231.0,2133,70,30
1207,60.0,356,76,3
1208,64.0,404,3,52
1209,132.0,861,52,69
1210,124.0,861,69,52
1211,146.0,1052,45,67
1212,138.0,1052,67,45
1213,149.0,971,45,52
1214,90.0,655,52,66
1215,333.0,2154,66,47
1216,138.0,1120,65,78
1217,154.0,1200,78,74
1218,188.0,1200,74,78
1219,142.0,1025,78,19
1220,151.0,888,65,25
1221,72.0,391,25,87
1222,59.0,391,87,25
1223,149.0,1476,25,24
1224,244.0,1476,24,25
1225,74.0,628,47,25
1226,107.0,602,25,70
1227,44.0,255,70,47
1228,82.0,604,47,22
1229,91.0,551,22,70
1230,64.0,551,70,22
1231,96.0,604,22,47
1232,292.0,2174,55,47
1233,125.0,763,47,68
1234,118.0,763,68,47
1235,57.0,345,47,77
1236,53.0,345,77,47
1237,248.0,2174,47,55
1238,66.0,533,25,51
1239,137.0,819,25,64
1240,97.0,819,64,25
1241,151.0,1085,55,30
1242,114.0,746,30,3
1243,59.0,406,3,93
1244,123.0,920,93,69
1245,342.0,2176,69,47
1246,108.0,719,52,82
1247,100.0,719,82,52
1248,132.0,896,52,94
1249,130.0,985,94,67
1250,137.0,985,67,94
1251,129.0,971,52,45
1252,136.0,795,45,3
1253,50.0,356,3,76
1254,94.0,700,76,55
1255,102.0,700,55,76
1256,79.0,534,76,52
1257,134.0,994,52,4
1258,80.0,444,4,60
1259,75.0,444,60,4
1260,123.0,994,4,52
1261,132.0,971,52,45
1262,196.0,1199,3,25
1263,87.0,680,25,59
1264,114.0,680,59,25
1265,150.0,948,25,85
1266,120.0,948,85,25
1267,98.0,628,25,47
1268,236.0,2039,47,52
1269,256.0,1824,19,47
1270,204.0,1824,47,19
1271,137.0,1062,19,33
1272,144.0,1092,33,45
1273,142.0,1183,56,78
1274,216.0,1416,78,59
1275,171.0,1416,59,78
1276,137.0,1028,78,94
1277,142.0,1026,94,33
1278,134.0,1026,33,94
1279,129.0,896,94,52
1280,129.0,895,52,19
1281,276.0,1824,19,47
1282,151.0,1476,25,24
1283,217.0,1476,24,25
1284,137.0,991,25,68
1285,123.0,991,68,25
1286,183.0,1607,25,78
1287,85.0,612,76,12
1288,106.0,612,12,76
1289,185.0,1433,76,86
1290,204.0,1433,86,76
1291,306.0,2026,76,47
1292,147.0,971,45,52
1293,118.0,802,52,21
1294,105.0,802,21,52
1295,120.0,896,52,94
1296,125.0,896,94,52
1297,157.0,1189,86,52
1298,159.0,1069,52,62
1299,128.0,1069,62,52
1300,170.0,1141,52,27
1301,94.0,589,27,25
1302,142.0,967,25,84
1303,177.0,1169,52,36
1304,142.0,1169,36,52
1305,223.0,1520,52,22
1306,98.0,604,22,47
1307,46.0,226,47,89
1308,44.0,226,89,47
1309,221.0,2026,47,76
1310,145.0,1179,25,72
1311,163.0,1179,72,25
1312,72.0,495,25,62
1313,72.0,495,62,25
1314,218.0,1506,93,25
1315,76.0,616,25,99
1316,97.0,616,99,25
1317,153.0,1476,25,24
1318,162.0,1196,4,64
1319,150.0,1196,64,4
1320,158.0,1297,4,41
1321,201.0,1297,41,4
1322,64.0,404,52,3
1323,102.0,746,3,30
1324,146.0,1085,30,55
1325,152.0,1085,55,30
1326,126.0,879,23,78
1327,159.0,1084,78,28
1328,277.0,1749,28,47
1329,69.0,397,47,88
1330,57.0,397,88,47
1331,188.0,1824,47,19
1332,83.0,628,47,25
1333,46.0,255,47,70
1334,69.0,551,70,22
1335,173.0,1520,22,52
1336,61.0,404,52,3
1337,109.0,812,23,90
1338,138.0,967,90,19
1339,134.0,967,19,90
1340,119.0,812,90,23
1341,101.0,773,23,93
1342,110.0,773,93,23
1343,134.0,1075,56,93
1344,69.0,406,93,3
1345,102.0,795,3,45
1346,161.0,1092,45,33
1347,156.0,1062,33,19
1348,149.0,1034,45,93
1349,169.0,1277,93,75
1350,191.0,1277,75,93
1351,124.0,955,93,94
1352,144.0,955,94,93
1353,130.0,920,93,69
1354,140.0,957,69,90
1355,129.0,957,90,69
1356,360.0,2227,30,47
1357,71.0,386,47,85
1358,61.0,386,85,47
1359,48.0,255,47,70
1360,68.0,507,70,87
1361,79.0,507,87,70
1362,123.0,1099,47,63
1363,177.0,1099,63,47
1364,54.0,368,47,87
1365,63.0,368,87,47
1366,227.0,1984,47,93
1367,194.0,1201,19,25
1368,105.0,888,25,65
1369,233.0,2176,47,69
1370,140.0,920,69,93
1371,138.0,1034,93,45
1372,149.0,1101,78,45
1373,180.0,1101,45,78
1374,157.0,1205,78,2
1375,184.0,1205,2,78
1376,127.0,879,78,23
1377,140.0,1023,30,67
1378,146.0,1023,67,30
1379,349.0,2133,30,70
1380,160.0,1440,70,65
1381,165.0,1569,70,23
1382,112.0,879,23,78
1383,132.0,945,78,44
1384,120.0,945,44,78
1385,167.0,1183,78,56
1386,91.0,594,55,3
1387,294.0,1947,3,48
1389,162.0,1558,25,69
1390,154.0,993,69,78
1391,149.0,1025,78,19
1392,121.0,927,19,93
1393,131.0,927,93,19
1394,180.0,1197,55,65
1395,148.0,1197,65,55
1396,127.0,1045,55,86
1397,235.0,1576,86,69
1398,121.0,927,19,93
1399,135.0,927,93,19
1400,131.0,1025,19,78
1401,134.0,993,78,69
1402,135.0,1013,69,55
1403,206.0,1576,69,86
1404,263.0,1608,86,30
1405,233.0,1608,30,86
1406,144.0,1045,86,55
1407,139.0,1013,55,69
1408,220.0,1576,69,86
1409,235.0,1576,86,69
1410,121.0,675,69,11
1411,87.0,675,11,69
1412,105.0,872,25,54
1413,114.0,862,25,42
1414,127.0,872,54,25
1415,118.0,862,42,25
1416,99.0,628,25,47
1417,179.0,1678,47,23
1418,269.0,1678,23,47
1419,154.0,1454,47,57
1420,209.0,1454,57,47
1421,101.0,757,23,52
1422,75.0,468,52,20
1423,69.0,468,20,52
1424,130.0,882,52,91
1425,111.0,882,91,52
1426,162.0,1072,74,52
1427,154.0,1005,52,65
1428,213.0,1514,65,47
1429,128.0,854,52,42
1430,110.0,854,42,52
1431,118.0,861,52,69
1432,120.0,834,52,71
1433,112.0,834,71,52
1434,163.0,1066,52,56
1435,132.0,1066,56,52
1436,138.0,1072,52,74
1437,199.0,1371,91,47
1438,214.0,1916,47,20
1439,118.0,861,69,52
1440,109.0,684,52,54
1441,93.0,684,54,52
1442,145.0,957,52,28
1443,120.0,957,28,52
1444,148.0,1371,47,91
1445,130.0,1011,65,93
1446,145.0,1011,93,65
1447,164.0,1514,47,65
1448,124.0,1005,65,52
1449,143.0,1189,52,86
1450,153.0,1189,86,52
1451,110.0,757,52,23
1452,84.0,449,69,20
1453,293.0,1916,20,47
1454,71.0,414,47,84
1455,60.0,414,84,47
1456,81.0,628,47,25
1457,221.0,1546,52,25
1458,157.0,967,25,84
1459,116.0,967,84,25
1460,121.0,867,47,83
1461,126.0,867,83,47
1462,156.0,1222,47,42
1463,167.0,1222,42,47
1464,168.0,1546,25,52
1465,149.0,1121,52,12
1466,170.0,1121,12,52
1467,138.0,1011,52,14
1468,131.0,1011,14,52
1469,66.0,449,20,69
1470,252.0,1558,69,25
1471,179.0,1546,25,52
1472,219.0,1546,52,25
1473,110.0,853,79,25
1474,93.0,826,25,57
1475,132.0,826,57,25
1476,63.0,483,25,34
1477,81.0,483,34,25
1478,130.0,862,25,48
1479,128.0,776,25,73
1480,95.0,776,73,25
1481,98.0,602,25,70
1482,57.0,391,87,25
1483,127.0,1162,25,98
1484,188.0,1162,98,25
1485,95.0,771,25,50
1486,114.0,771,50,25
1487,65.0,391,25,87
1488,105.0,862,48,25
1489,143.0,1337,25,20
1490,205.0,1337,20,25
1491,93.0,641,25,26
1492,92.0,641,26,25
1493,128.0,853,25,79
1517,90.0,594,55,3
1518,294.0,2139,3,84
1519,124.0,967,84,25
1520,157.0,1085,30,55
1521,158.0,1145,55,28
1522,254.0,1749,28,47
1523,122.0,770,91,25
1524,81.0,602,25,70
1525,147.0,1222,47,42
1526,168.0,1222,42,47
1527,80.0,628,47,25
1528,142.0,1132,25,6
1529,156.0,1132,6,25
1530,119.0,844,25,32
1531,102.0,844,32,25
1532,130.0,1023,30,67
1533,149.0,1023,67,30
1534,313.0,2133,30,70
1535,84.0,602,70,25
1536,137.0,1199,25,3
1537,183.0,1547,3,86
1538,216.0,1547,86,3
1539,63.0,404,3,52
1540,127.0,937,52,30
1541,108.0,762,3,49
1542,127.0,950,49,52
1543,156.0,1073,52,2
1544,148.0,1073,2,52
1545,127.0,1069,25,23
1546,177.0,1069,23,25
1547,169.0,1476,25,24
1548,103.0,680,59,25
1549,125.0,846,25,89
1550,113.0,846,89,25
1551,137.0,967,25,84
1552,93.0,641,26,25
1553,153.0,977,44,25
1554,160.0,1121,52,12
1555,154.0,1121,12,52
1556,129.0,1005,65,52
1557,175.0,1211,52,63
1558,79.0,472,63,25
1559,97.0,700,76,55
1560,185.0,1258,55,12
1561,182.0,1258,12,55
1562,165.0,1096,55,49
1563,142.0,1096,49,55
1564,123.0,1099,47,63
1565,152.0,1099,63,47
1566,120.0,806,47,35
1567,108.0,806,35,47
1568,95.0,770,25,91
1569,186.0,1671,70,28
1570,129.0,957,28,52
1571,172.0,1194,52,13
1572,167.0,1194,13,52
1573,111.0,977,25,44
1574,94.0,628,25,47
1575,238.0,2227,47,30
1576,80.0,616,11,52
1577,279.0,2039,52,47
1578,67.0,386,47,85
1579,61.0,386,85,47
1580,39.0,226,47,89
1581,40.0,226,89,47
1582,228.0,2039,47,52
1583,156.0,1189,86,52
1584,131.0,937,52,30
1585,115.0,746,30,3
1586,58.0,404,3,52
1587,124.0,896,52,94
1588,125.0,896,94,52
1589,120.0,861,52,69
1590,142.0,993,69,78
1591,133.0,1025,78,19
1592,259.0,1824,19,47
1593,120.0,861,69,52
1594,131.0,971,52,45
1595,67.0,404,52,3
1596,99.0,746,3,30
1597,127.0,937,30,52
1598,130.0,957,52,28
1599,251.0,1671,28,70
1600,157.0,1005,52,65
1601,220.0,1440,65,70
1602,78.0,507,70,87
1603,76.0,507,87,70
1604,190.0,1709,25,55
1605,232.0,1709,55,25
1606,163.0,1476,25,24
1607,217.0,1476,24,25
1608,203.0,1824,47,19
1609,116.0,895,19,52
1610,174.0,1546,25,52
1611,206.0,1546,52,25
1612,165.0,1491,25,15
1613,222.0,1491,15,25
1614,146.0,1183,56,78
1615,188.0,1343,78,75
1616,178.0,1343,75,78
1617,124.0,879,78,23
1618,151.0,1145,28,55
1619,105.0,700,55,76
1620,75.0,356,76,3
1621,50.0,356,3,76
1622,284.0,2026,76,47
1623,47.0,255,47,70
1624,237.0,2133,70,30
1625,286.0,2174,55,47
1626,261.0,2176,47,69
1627,101.0,742,69,46
1628,105.0,742,46,69
1629,132.0,937,30,52
1630,115.0,787,52,15
1631,113.0,787,15,52
1632,166.0,1214,52,75
1633,167.0,1214,75,52
1634,149.0,1024,52,37
1635,130.0,1024,37,52
1636,142.0,1189,52,86
1637,195.0,1747,47,3
1638,99.0,701,3,94
1639,78.0,484,94,20
1640,75.0,484,20,94
1641,133.0,1026,94,33
1642,145.0,1092,33,45
1643,276.0,1737,19,70
1644,52.0,304,70,79
1645,50.0,304,79,70
1646,178.0,1460,70,56
1647,205.0,1460,56,70
1648,150.0,1436,25,76
1649,206.0,1436,76,25
1650,162.0,1024,25,83
1651,118.0,1024,83,25
1652,81.0,628,47,25
1653,65.0,391,25,87
1654,141.0,1086,87,4
1655,160.0,1086,4,87
1656,56.0,391,87,25
1657,71.0,391,25,87
1658,160.0,1085,55,30
1659,144.0,1085,30,55
1660,149.0,1085,55,30
1661,161.0,1476,25,24
1662,223.0,1476,24,25
1663,68.0,455,25,7
1664,71.0,455,7,25
1665,194.0,1607,25,78
1666,158.0,867,47,83
1667,109.0,867,83,47
1668,174.0,1587,47,11
1669,224.0,1587,11,47
1670,222.0,2026,47,76
1671,132.0,985,94,67
1672,138.0,951,67,69
1673,197.0,1303,69,26
1674,150.0,1303,26,69
1675,137.0,895,52,19
1676,107.0,895,19,52
1677,211.0,1546,52,25
1678,84.0,641,25,26
1679,134.0,971,45,52
1680,129.0,896,52,94
1681,125.0,896,94,52
1682,90.0,535,52,40
1683,72.0,535,40,52
1684,96.0,616,52,11
1685,80.0,532,52,98
1686,77.0,532,98,52
1687,149.0,1053,52,92
1688,139.0,1053,92,52
1689,64.0,404,52,3
1690,148.0,1034,45,93
1691,270.0,1984,93,47
1692,58.0,345,47,77
1693,118.0,763,47,68
1694,54.0,345,77,47
1695,101.0,763,68,47
1696,247.0,2174,47,55
1697,147.0,1028,94,78
1698,236.0,1607,78,25
1699,124.0,1014,25,11
1700,154.0,1014,11,25
1701,118.0,862,25,48
1702,182.0,1590,47,44
1703,110.0,829,44,52
1704,153.0,1101,78,45
1705,167.0,1101,45,78
1706,152.0,1147,78,37
1707,143.0,1147,37,78
1708,182.0,1183,78,56
1709,78.0,628,47,25
1710,190.0,1546,25,52
1711,124.0,895,52,19
1712,149.0,1020,19,67
1713,144.0,1020,67,19
1714,139.0,971,52,45
1715,134.0,971,45,52
1716,80.0,534,52,76
1717,80.0,534,76,52
1718,108.0,967,84,25
1719,180.0,1506,25,93
1720,162.0,1136,93,74
1721,163.0,1136,74,93
1722,117.0,927,93,19
1723,64.0,373,76,94
1724,140.0,992,94,90
1725,139.0,992,90,94
1726,110.0,701,94,3
1727,248.0,1747,3,47
1728,64.0,472,25,63
1729,151.0,1211,63,52
1730,129.0,950,52,49
1731,121.0,762,49,3
1732,222.0,1476,24,25
1733,80.0,604,47,22
1734,93.0,628,25,47
1735,84.0,551,22,70
1736,210.0,1504,4,84
1737,181.0,1504,84,4
1738,159.0,1164,4,79
1739,144.0,1164,79,4
1740,334.0,2227,30,47
1741,256.0,1824,19,47
1742,45.0,255,47,70
1743,46.0,255,70,47
1744,132.0,1090,47,4
1745,146.0,1090,4,47
1746,170.0,1199,3,25
1747,80.0,680,25,59
1748,111.0,680,59,25
1749,89.0,628,25,47
1750,74.0,397,47,88
1751,57.0,397,88,47
1752,223.0,1984,47,93
1753,126.0,932,23,33
1754,140.0,932,33,23
1755,103.0,701,23,60
1756,97.0,701,60,23
1757,130.0,1025,19,78
1758,172.0,1186,78,92
1759,165.0,1186,92,78
1760,135.0,955,94,93
1761,145.0,1041,93,37
1762,132.0,1041,37,93
1763,151.0,1034,93,45
1764,132.0,920,69,93
1765,124.0,920,93,69
1766,120.0,951,69,67
1767,136.0,985,67,94
1768,167.0,1574,70,37
1769,226.0,1574,37,70
1770,44.0,255,70,47
1771,55.0,368,47,87
1772,54.0,368,87,47
1773,212.0,1824,47,19
1774,203.0,1506,93,25
1775,141.0,967,25,84
1776,238.0,2139,84,3
1777,81.0,594,3,55
1778,135.0,1120,65,78
1779,142.0,993,78,69
1780,125.0,920,69,93
1781,123.0,920,93,69
1782,314.0,2176,69,47
1783,144.0,1052,45,67
1784,166.0,1052,67,45
1785,146.0,1092,45,33
1786,143.0,1026,33,94
1787,112.0,879,23,78
1788,157.0,1144,78,14
1789,151.0,1144,14,78
1790,139.0,1028,78,94
1791,71.0,373,94,76
1792,141.0,888,65,25
1793,94.0,602,25,70
1794,193.0,1737,70,19
1795,118.0,927,19,93
1796,154.0,1075,93,56
1797,134.0,1075,56,93
1798,143.0,1053,93,14
1799,132.0,1053,14,93
1800,133.0,955,93,94
1801,98.0,732,25,97
1802,107.0,732,97,25
1803,118.0,927,19,93
1804,123.0,927,93,19
1805,153.0,1080,19,55
1806,141.0,1080,55,19
1807,205.0,1576,69,86
1808,256.0,1608,86,30
1809,219.0,1608,30,86
1810,159.0,1237,86,93
1811,204.0,1506,93,25
1812,116.0,775,25,4
1813,101.0,775,4,25
1814,161.0,991,25,68
1815,113.0,991,68,25
1816,181.0,1197,55,65
1817,150.0,1197,65,55
1818,132.0,948,55,23
1819,229.0,1678,23,47
1820,115.0,861,69,52
1821,150.0,985,52,26
1822,127.0,985,26,52
1823,211.0,1576,69,86
1824,241.0,1576,86,69
1825,106.0,666,69,3
1826,89.0,666,3,69
1827,129.0,1013,69,55
1828,181.0,1678,47,23
1829,104.0,757,23,52
1830,155.0,1066,52,56
1831,138.0,1066,56,52
1832,109.0,757,52,23
1833,153.0,1371,47,91
1834,129.0,1069,47,80
1835,150.0,1069,80,47
1836,136.0,1055,47,26
1837,146.0,1055,26,47
1838,76.0,449,69,20
1839,274.0,1916,20,47
1840,69.0,414,47,84
1841,64.0,414,84,47
1842,205.0,1916,47,20
1843,153.0,1072,74,52
1844,142.0,1050,52,5
1845,138.0,1050,5,52
1846,73.0,468,52,20
1847,69.0,468,20,52
1848,114.0,861,52,69
1849,73.0,449,20,69
1850,244.0,1558,69,25
1851,192.0,1546,25,52
1852,210.0,1546,52,25
1853,147.0,1011,52,14
1854,131.0,1011,14,52
1855,119.0,851,52,53
1856,118.0,851,53,52
1857,202.0,1371,91,47
1858,90.0,628,47,25
1859,103.0,757,23,52
1860,86.0,551,52,60
1861,77.0,551,60,52
1862,177.0,1558,25,69
1863,142.0,993,69,78
1864,140.0,1025,78,19
1865,140.0,1025,19,78
1866,135.0,993,78,69
1867,144.0,862,25,42
1868,112.0,862,42,25
1869,138.0,1062,25,60
1870,143.0,1062,60,25
1871,92.0,628,25,47
1872,163.0,1514,47,65
1873,128.0,1005,65,52
1874,145.0,1189,52,86
1875,161.0,1189,86,52
1876,143.0,1072,52,74
1877,124.0,861,52,69
1878,116.0,861,69,52
1879,112.0,757,52,23
1880,124.0,948,23,55
1881,137.0,1013,55,69
1882,170.0,1506,25,93
1883,207.0,1306,93,59
1884,163.0,1306,59,93
1885,146.0,1237,93,86
1886,234.0,1576,86,69
1887,105.0,862,48,25
1888,155.0,1337,25,20
1889,199.0,1337,20,25
1890,75.0,602,70,25
1891,126.0,853,25,79
1892,48.0,258,79,47
1893,43.0,236,47,48
1894,41.0,236,48,47
1895,48.0,258,47,79
1896,115.0,853,79,25
1897,55.0,391,87,25
1898,126.0,862,25,48
1899,108.0,862,48,25
1900,116.0,794,25,80
1901,104.0,794,80,25
1902,115.0,853,25,79
1903,112.0,853,79,25
1904,109.0,896,25,56
1905,141.0,896,56,25
1920,167.0,1436,25,76
1921,222.0,1436,76,25
1922,75.0,391,25,87
1923,130.0,1086,87,4
1924,79.0,602,70,25
1925,120.0,853,25,79
1926,55.0,258,79,47
1927,41.0,236,47,48
1928,41.0,236,48,47
1929,44.0,258,47,79
1930,108.0,853,79,25
1931,90.0,770,25,91
1932,149.0,1476,25,24
1933,155.0,1476,25,24
1934,219.0,1476,24,25
1935,70.0,589,25,27
1936,94.0,589,27,25
1937,120.0,862,25,48
1938,148.0,1023,30,67
1939,148.0,1023,67,30
1940,310.0,2133,30,70
1941,77.0,602,70,25
1942,105.0,888,25,65
1943,223.0,1476,24,25
1944,142.0,967,25,84
1945,232.0,2139,84,3
1946,87.0,594,3,55
1947,112.0,967,84,25
1948,89.0,602,25,70
1949,203.0,1737,70,19
1950,125.0,895,19,52
1951,132.0,1199,25,3
1952,181.0,1547,3,86
1953,207.0,1547,86,3
1954,242.0,1747,3,47
1955,69.0,404,52,3
1956,99.0,746,3,30
1957,135.0,937,30,52
1958,126.0,957,52,28
1959,250.0,1671,28,70
1960,126.0,1005,65,52
1961,92.0,594,55,3
1962,295.0,2139,3,84
1963,119.0,967,84,25
1964,88.0,680,25,59
1965,149.0,1214,52,75
1966,181.0,1214,75,52
1967,140.0,1024,52,37
1968,138.0,1024,37,52
1969,87.0,616,52,11
1970,130.0,937,30,52
1971,275.0,2039,52,47
1972,192.0,1749,47,28
1973,136.0,1005,52,65
1974,126.0,770,91,25
1975,121.0,895,52,19
1976,122.0,895,19,52
1977,134.0,1053,52,92
1978,161.0,1053,92,52
1979,119.0,971,52,45
1980,124.0,937,52,30
1981,126.0,746,30,3
1982,59.0,404,3,52
1983,125.0,937,52,30
1984,83.0,628,47,25
1985,152.0,1052,45,67
1986,137.0,1052,67,45
1987,161.0,1092,45,33
1988,137.0,1092,33,45
1989,223.0,1671,70,28
1990,143.0,957,28,52
1991,169.0,1211,52,63
1992,73.0,472,63,25
1993,77.0,507,70,87
1994,72.0,507,87,70
1995,166.0,1440,70,65
1996,130.0,1069,25,23
1997,87.0,602,25,70
1998,77.0,602,70,25
1999,123.0,971,52,45
2000,142.0,971,45,52
2001,114.0,895,52,19
2002,142.0,1020,19,67
2003,135.0,1020,67,19
2004,171.0,1506,25,93
2005,139.0,1136,93,74
2006,181.0,1136,74,93
2007,126.0,927,93,19
2008,129.0,932,23,33
2009,129.0,932,33,23
2010,114.0,773,23,93
2011,110.0,773,93,23
2012,148.0,1085,30,55
2013,152.0,1145,55,28
2014,252.0,1749,28,47
2015,140.0,920,69,93
2016,140.0,1041,93,37
2017,142.0,1041,37,93
2018,127.0,1034,93,45
2019,117.0,861,52,69
2020,215.0,1303,69,26
2021,152.0,1303,26,69
2022,155.0,1189,86,52
2023,113.0,896,52,94
2024,164.0,992,94,90
2026,145.0,971,45,52
2027,80.0,534,52,76
2028,82.0,534,76,52
2029,146.0,1194,52,13
2030,202.0,1194,13,52
2031,165.0,1396,70,57
2032,200.0,1396,57,70
2033,42.0,255,70,47
2034,41.0,226,47,89
2035,58.0,226,89,47
2036,216.0,2026,47,76
2037,113.0,977,25,44
2038,157.0,977,44,25
2039,98.0,628,25,47
2040,80.0,628,47,25
2041,145.0,967,25,84
2042,54.0,391,87,25
2043,179.0,1069,23,25
2044,321.0,2227,30,47
2045,82.0,604,47,22
2046,84.0,551,22,70
2047,79.0,551,70,22
2048,94.0,604,22,47
2049,223.0,2039,47,52
2050,144.0,1101,78,45
2051,182.0,1101,45,78
2052,152.0,1147,78,37
2053,157.0,1147,37,78
2054,159.0,1183,78,56
2055,54.0,373,76,94
2056,131.0,896,94,52
2057,140.0,1073,52,2
2058,174.0,1073,2,52
2059,127.0,861,69,52
2060,137.0,1189,52,86
2061,100.0,641,26,25
2062,119.0,846,25,89
2063,105.0,846,89,25
2064,89.0,628,25,47
2065,235.0,2227,47,30
2066,88.0,616,11,52
2067,108.0,787,52,15
2068,118.0,787,15,52
2069,94.0,655,52,66
2070,325.0,2154,66,47
2071,189.0,1199,3,25
2072,93.0,680,25,59
2073,104.0,680,59,25
2074,129.0,1023,25,39
2075,132.0,1023,39,25
2076,149.0,1085,55,30
2077,169.0,1085,30,55
2078,145.0,1085,55,30
2079,111.0,862,48,25
2080,63.0,472,25,63
2081,141.0,1211,63,52
2082,121.0,950,52,49
2083,141.0,762,49,3
2084,137.0,1121,52,12
2085,169.0,1121,12,52
2086,189.0,1310,52,59
2087,163.0,1310,59,52
2088,164.0,1183,56,78
2089,157.0,1343,78,75
2090,192.0,1343,75,78
2091,116.0,879,78,23
2092,132.0,927,19,93
2093,150.0,1075,93,56
2094,62.0,356,76,3
2095,56.0,356,3,76
2096,275.0,2026,76,47
2097,149.0,1025,19,78
2098,147.0,1186,78,92
2099,179.0,1186,92,78
2100,131.0,1025,78,19
2101,267.0,1824,19,47
2102,236.0,2154,47,66
2103,97.0,655,66,52
2104,92.0,762,3,49
2105,138.0,950,49,52
2106,113.0,896,52,94
2107,193.0,1747,47,3
2108,86.0,701,3,94
2109,87.0,484,94,20
2110,64.0,484,20,94
2111,207.0,1504,4,84
2112,179.0,1504,84,4
2113,153.0,1086,4,87
2114,58.0,391,87,25
2115,187.0,1607,25,78
2116,46.0,255,47,70
2117,42.0,255,70,47
2118,222.0,1984,47,93
2119,85.0,628,47,25
2120,103.0,628,25,47
2121,183.0,1587,47,11
2122,228.0,1587,11,47
2123,202.0,1824,47,19
2124,216.0,1506,93,25
2125,164.0,1491,25,15
2126,227.0,1491,15,25
2127,89.0,641,25,26
2128,117.0,879,23,78
2129,141.0,1144,78,14
2130,171.0,1144,14,78
2131,126.0,993,78,69
2132,146.0,920,69,93
2133,114.0,920,93,69
2134,317.0,2176,69,47
2135,154.0,1034,45,93
2136,257.0,1984,93,47
2137,140.0,1090,47,4
2138,151.0,1090,4,47
2139,232.0,2174,47,55
2140,139.0,955,94,93
2141,124.0,920,93,69
2142,161.0,993,69,78
2143,149.0,1120,78,65
2144,258.0,1737,19,70
2145,52.0,304,70,79
2146,53.0,304,79,70
2147,171.0,1460,70,56
2148,203.0,1460,56,70
2149,286.0,2174,55,47
2150,231.0,2176,47,69
2151,120.0,742,69,46
2152,91.0,742,46,69
2153,131.0,1099,47,63
2154,162.0,1099,63,47
2155,44.0,255,47,70
2156,235.0,2133,70,30
2157,160.0,1028,94,78
2158,220.0,1607,78,25
2159,109.0,1014,25,11
2160,150.0,1014,11,25
2161,101.0,700,76,55
2162,164.0,1258,55,12
2163,173.0,1258,12,55
2164,142.0,1096,55,49
2165,162.0,1096,49,55
2166,146.0,1075,56,93
2167,135.0,1053,93,14
2168,148.0,1053,14,93
2169,122.0,955,93,94
2170,137.0,985,94,67
2171,122.0,951,67,69
2172,140.0,951,69,67
2173,126.0,985,67,94
2174,193.0,1709,25,55
2175,240.0,1709,55,25
2176,159.0,1476,25,24
2177,233.0,1476,24,25
2178,128.0,927,19,93
2179,119.0,927,93,19
2180,150.0,1025,19,78
2181,124.0,993,78,69
2182,142.0,1013,69,55
2183,173.0,1546,25,52
2184,108.0,851,52,53
