project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-BRCA	271e8024-a008-4bf0-9f6e-177f60096b1b	TCGA-E2-A15G	d6dcbd76-1146-4535-afd6-9a9c0e3c56a9	TCGA-E2-A15G-01A	dc5845f6-b153-4a44-96ae-abf733f36103	TCGA-E2-A15G-01A-11	0be1477f-128d-423f-83d3-5a31e3ec6f2d	TCGA-E2-A15G-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	271e8024-a008-4bf0-9f6e-177f60096b1b	TCGA-E2-A15G	d6dcbd76-1146-4535-afd6-9a9c0e3c56a9	TCGA-E2-A15G-01A	dc5845f6-b153-4a44-96ae-abf733f36103	TCGA-E2-A15G-01A-11	5039de0e-25c0-43a6-87dc-0277522754fb	TCGA-E2-A15G-01A-11R	2.04	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.6	9.1	UV Spec	released	'--
TCGA-BRCA	271e8024-a008-4bf0-9f6e-177f60096b1b	TCGA-E2-A15G	d6dcbd76-1146-4535-afd6-9a9c0e3c56a9	TCGA-E2-A15G-01A	dc5845f6-b153-4a44-96ae-abf733f36103	TCGA-E2-A15G-01A-11	78495248-19db-4c8f-9e84-e525cc915800	TCGA-E2-A15G-01A-11D	2.02	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-UCEC	20dcf91a-0529-4e96-99a2-362a41fbe4a4	TCGA-AX-A1CF	4c219685-44e4-489b-a72f-cfcba405588c	TCGA-AX-A1CF-01A	4e8cca5c-71ae-45f3-be82-10565c36256f	TCGA-AX-A1CF-01A-11	9b47c263-d8a5-4a1f-88fb-64e9441c966c	TCGA-AX-A1CF-01A-11R	1.87	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.3	7.4	UV Spec	released	'--
TCGA-UCEC	20dcf91a-0529-4e96-99a2-362a41fbe4a4	TCGA-AX-A1CF	4c219685-44e4-489b-a72f-cfcba405588c	TCGA-AX-A1CF-01A	4e8cca5c-71ae-45f3-be82-10565c36256f	TCGA-AX-A1CF-01A-11	a09a7102-92a9-4a59-a401-dea5371c7a4d	TCGA-AX-A1CF-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-UCEC	20dcf91a-0529-4e96-99a2-362a41fbe4a4	TCGA-AX-A1CF	4c219685-44e4-489b-a72f-cfcba405588c	TCGA-AX-A1CF-01A	4e8cca5c-71ae-45f3-be82-10565c36256f	TCGA-AX-A1CF-01A-11	d3c079d0-7131-4786-bbd2-93d10123b292	TCGA-AX-A1CF-01A-11D	2.0	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-UCEC	20dcf91a-0529-4e96-99a2-362a41fbe4a4	TCGA-AX-A1CF	ca311bb9-f50f-4d7b-a18f-a0c5c5011c57	TCGA-AX-A1CF-11A	064863e5-bf37-4a85-9623-2b12370b5c66	TCGA-AX-A1CF-11A-11	233881eb-7cdc-4261-8719-84d7632eeb5b	TCGA-AX-A1CF-11A-11D	2.0	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-UCEC	20dcf91a-0529-4e96-99a2-362a41fbe4a4	TCGA-AX-A1CF	ca311bb9-f50f-4d7b-a18f-a0c5c5011c57	TCGA-AX-A1CF-11A	064863e5-bf37-4a85-9623-2b12370b5c66	TCGA-AX-A1CF-11A-11	3acf8b9e-7c7d-40be-bdcd-d24fd512f6c1	TCGA-AX-A1CF-11A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-UCEC	20dcf91a-0529-4e96-99a2-362a41fbe4a4	TCGA-AX-A1CF	ca311bb9-f50f-4d7b-a18f-a0c5c5011c57	TCGA-AX-A1CF-11A	064863e5-bf37-4a85-9623-2b12370b5c66	TCGA-AX-A1CF-11A-11	ae35f9c9-9924-4ae4-b37f-d0bf9904fc5b	TCGA-AX-A1CF-11A-11R	1.87	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.3	7.5	UV Spec	released	'--
TCGA-UVM	4e531546-56f1-4165-94a2-ee45abd5e0f7	TCGA-WC-A88A	8b8de492-5c73-4c11-829c-bbe0b11f5587	TCGA-WC-A88A-01A	7de188a0-eeab-48bb-8874-86a65a80d376	TCGA-WC-A88A-01A-11	66f31c57-7e23-44f0-8dd2-6a594a9e4c27	TCGA-WC-A88A-01A-11D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	4e531546-56f1-4165-94a2-ee45abd5e0f7	TCGA-WC-A88A	8b8de492-5c73-4c11-829c-bbe0b11f5587	TCGA-WC-A88A-01A	7de188a0-eeab-48bb-8874-86a65a80d376	TCGA-WC-A88A-01A-11	75c9f3d5-aaf0-4e26-bbba-ae20c06875ad	TCGA-WC-A88A-01A-11R	1.71	'--	'--	RNA	R	'--	0.15	nRNA - Melanoma Protocol	Yes	1.31	7.4	UV Spec	released	'--
TCGA-UVM	4e531546-56f1-4165-94a2-ee45abd5e0f7	TCGA-WC-A88A	cf037b44-7bca-4819-b846-239c0877b5f4	TCGA-WC-A88A-10A	7dfae40b-ab26-4961-bfd5-20650d04970c	TCGA-WC-A88A-10A-01	41eb8a71-7410-4f6a-bb06-36399612dc6f	TCGA-WC-A88A-10A-01D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	d9dc3b59-613d-469e-8b4f-6c5a557eb26a	TCGA-EW-A3U0	549f03a5-3f91-4975-9eeb-aa062264a602	TCGA-EW-A3U0-01A	f43786c9-a797-4fe1-b6ca-497974f633ce	TCGA-EW-A3U0-01A-11	310d8d7e-5fd5-48dd-83ef-a55922d1b49e	TCGA-EW-A3U0-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	d9dc3b59-613d-469e-8b4f-6c5a557eb26a	TCGA-EW-A3U0	549f03a5-3f91-4975-9eeb-aa062264a602	TCGA-EW-A3U0-01A	f43786c9-a797-4fe1-b6ca-497974f633ce	TCGA-EW-A3U0-01A-11	760b8c5e-412f-4a8d-8dea-0c29570ea43b	TCGA-EW-A3U0-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d9dc3b59-613d-469e-8b4f-6c5a557eb26a	TCGA-EW-A3U0	549f03a5-3f91-4975-9eeb-aa062264a602	TCGA-EW-A3U0-01A	f43786c9-a797-4fe1-b6ca-497974f633ce	TCGA-EW-A3U0-01A-11	83493f47-13c4-4b87-aa32-682287114ade	TCGA-EW-A3U0-01A-11R	1.84	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.8	9.0	UV Spec	released	'--
TCGA-BRCA	d9dc3b59-613d-469e-8b4f-6c5a557eb26a	TCGA-EW-A3U0	d04e7090-2988-4e76-ac69-0ada504ae7ed	TCGA-EW-A3U0-10A	b512a94a-6ae8-4e9a-92ec-e5fb9017fb8a	TCGA-EW-A3U0-10A-01	8b4e7bac-2dca-4899-934b-ae70f426ac94	TCGA-EW-A3U0-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d9dc3b59-613d-469e-8b4f-6c5a557eb26a	TCGA-EW-A3U0	d04e7090-2988-4e76-ac69-0ada504ae7ed	TCGA-EW-A3U0-10A	b512a94a-6ae8-4e9a-92ec-e5fb9017fb8a	TCGA-EW-A3U0-10A-01	96a5fc71-1899-4e1d-bce1-02bc213d3564	TCGA-EW-A3U0-10A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	174850b4-5ec2-462b-a890-89bd1716b3c2	TCGA-A2-A3Y0	7ecbca0f-2185-4bff-9b1c-13bcd82d749d	TCGA-A2-A3Y0-10A	66c3a98e-c32f-4d6a-865a-3029ece6cc79	TCGA-A2-A3Y0-10A-01	8c35f493-afc1-469f-8915-9c8d3b33e4f1	TCGA-A2-A3Y0-10A-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	174850b4-5ec2-462b-a890-89bd1716b3c2	TCGA-A2-A3Y0	7ecbca0f-2185-4bff-9b1c-13bcd82d749d	TCGA-A2-A3Y0-10A	66c3a98e-c32f-4d6a-865a-3029ece6cc79	TCGA-A2-A3Y0-10A-01	a70091b4-4132-4cbb-8fa7-ba1d6d4dffb0	TCGA-A2-A3Y0-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	174850b4-5ec2-462b-a890-89bd1716b3c2	TCGA-A2-A3Y0	caa2d510-9024-4d7d-b0ef-80fa4be1e2ee	TCGA-A2-A3Y0-01A	b64a3c77-9a82-4a0d-9d73-171aaea9c81a	TCGA-A2-A3Y0-01A-11	80dc9bfe-2de7-456b-ad7c-1e0ca350b270	TCGA-A2-A3Y0-01A-11R	1.81	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.8	9.2	UV Spec	released	'--
TCGA-BRCA	174850b4-5ec2-462b-a890-89bd1716b3c2	TCGA-A2-A3Y0	caa2d510-9024-4d7d-b0ef-80fa4be1e2ee	TCGA-A2-A3Y0-01A	b64a3c77-9a82-4a0d-9d73-171aaea9c81a	TCGA-A2-A3Y0-01A-11	88246982-b456-4d5e-a356-a4748ead3321	TCGA-A2-A3Y0-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	174850b4-5ec2-462b-a890-89bd1716b3c2	TCGA-A2-A3Y0	caa2d510-9024-4d7d-b0ef-80fa4be1e2ee	TCGA-A2-A3Y0-01A	b64a3c77-9a82-4a0d-9d73-171aaea9c81a	TCGA-A2-A3Y0-01A-11	ad9ad72a-81fd-4b92-9856-287f40f638de	TCGA-A2-A3Y0-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	9fefbe7c-f66a-4940-843e-285cb7b392c1	TCGA-AR-A24Z	5cdd3886-898b-4861-a748-d4164ce14a07	TCGA-AR-A24Z-01A	76312ffd-607d-4aef-9852-43a2c6f3b4fd	TCGA-AR-A24Z-01A-11	18391ff1-9455-446f-9efc-2c2d1710dc43	TCGA-AR-A24Z-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	9fefbe7c-f66a-4940-843e-285cb7b392c1	TCGA-AR-A24Z	5cdd3886-898b-4861-a748-d4164ce14a07	TCGA-AR-A24Z-01A	76312ffd-607d-4aef-9852-43a2c6f3b4fd	TCGA-AR-A24Z-01A-11	2686f65d-6e3e-4d93-a71d-0fc807f257fe	TCGA-AR-A24Z-01A-11D	1.93	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	9fefbe7c-f66a-4940-843e-285cb7b392c1	TCGA-AR-A24Z	5cdd3886-898b-4861-a748-d4164ce14a07	TCGA-AR-A24Z-01A	76312ffd-607d-4aef-9852-43a2c6f3b4fd	TCGA-AR-A24Z-01A-11	33330430-52b2-4035-b9aa-781121cdfb0e	TCGA-AR-A24Z-01A-11R	1.77	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	2.0	9.6	UV Spec	released	'--
TCGA-BRCA	9fefbe7c-f66a-4940-843e-285cb7b392c1	TCGA-AR-A24Z	cca6b801-f735-420c-9bf3-a11fa35e56b5	TCGA-AR-A24Z-10A	706cd233-0874-4f27-831c-9862ebcd8bba	TCGA-AR-A24Z-10A-01	794f409e-f8d1-451c-bd49-b0939b55acd6	TCGA-AR-A24Z-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	9fefbe7c-f66a-4940-843e-285cb7b392c1	TCGA-AR-A24Z	cca6b801-f735-420c-9bf3-a11fa35e56b5	TCGA-AR-A24Z-10A	706cd233-0874-4f27-831c-9862ebcd8bba	TCGA-AR-A24Z-10A-01	925e7285-b949-4b41-a339-f7adf76c0d09	TCGA-AR-A24Z-10A-01D	1.73	'--	'--	DNA	D	'--	0.18	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	15ff4b02-bb69-4d24-8a07-b82f428e428d	TCGA-A7-A3IZ	8ba93ad6-932d-42c9-8268-ddda46802057	TCGA-A7-A3IZ-01A	3b54d420-58df-4319-b7fb-fe7bfcdc031b	TCGA-A7-A3IZ-01A-11	18af3cac-725a-4ece-a676-bc50a6ec89f0	TCGA-A7-A3IZ-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	15ff4b02-bb69-4d24-8a07-b82f428e428d	TCGA-A7-A3IZ	8ba93ad6-932d-42c9-8268-ddda46802057	TCGA-A7-A3IZ-01A	3b54d420-58df-4319-b7fb-fe7bfcdc031b	TCGA-A7-A3IZ-01A-11	52e1f5de-b4c8-4a0e-a5ac-e31dc8be9207	TCGA-A7-A3IZ-01A-11R	1.79	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.9	9.5	UV Spec	released	'--
TCGA-BRCA	15ff4b02-bb69-4d24-8a07-b82f428e428d	TCGA-A7-A3IZ	8ba93ad6-932d-42c9-8268-ddda46802057	TCGA-A7-A3IZ-01A	3b54d420-58df-4319-b7fb-fe7bfcdc031b	TCGA-A7-A3IZ-01A-11	728be079-1814-4ec0-aee0-8b15d1c056bd	TCGA-A7-A3IZ-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	15ff4b02-bb69-4d24-8a07-b82f428e428d	TCGA-A7-A3IZ	8e721d3c-e9b3-47e6-97e5-0d9e1a78cc93	TCGA-A7-A3IZ-10A	a91c8823-ec11-466a-aaa3-5e414f5c3040	TCGA-A7-A3IZ-10A-01	bc91c483-a18e-49e0-9f50-884d87930151	TCGA-A7-A3IZ-10A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	15ff4b02-bb69-4d24-8a07-b82f428e428d	TCGA-A7-A3IZ	8e721d3c-e9b3-47e6-97e5-0d9e1a78cc93	TCGA-A7-A3IZ-10A	a91c8823-ec11-466a-aaa3-5e414f5c3040	TCGA-A7-A3IZ-10A-01	d4ba79ad-35dd-4cd6-8c5d-0a025a759e5c	TCGA-A7-A3IZ-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-CESC	af33df2e-9737-4f63-952c-858a70aa589c	TCGA-ZJ-AAXD	19e2597d-f575-4fe1-bb27-28406184fe64	TCGA-ZJ-AAXD-10A	a0ebc0e0-4249-4fc9-beab-1ced57106a2b	TCGA-ZJ-AAXD-10A-01	51efcf1a-9599-43cb-9347-35cf7fee6e12	TCGA-ZJ-AAXD-10A-01D	'--	'--	'--	DNA	D	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-CESC	af33df2e-9737-4f63-952c-858a70aa589c	TCGA-ZJ-AAXD	5f1cad28-473f-414c-b72c-c93707300e57	TCGA-ZJ-AAXD-01A	37f634c8-4d7c-4171-b98e-d79f1f6150fd	TCGA-ZJ-AAXD-01A-21	d0c75e5b-80ff-47cd-a38d-5244319cbfa9	TCGA-ZJ-AAXD-01A-21R	1.86	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.8	8.6	UV Spec	released	'--
TCGA-CESC	af33df2e-9737-4f63-952c-858a70aa589c	TCGA-ZJ-AAXD	5f1cad28-473f-414c-b72c-c93707300e57	TCGA-ZJ-AAXD-01A	37f634c8-4d7c-4171-b98e-d79f1f6150fd	TCGA-ZJ-AAXD-01A-21	fe4ad759-8167-4063-94b2-cc96079d2aa2	TCGA-ZJ-AAXD-01A-21D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	8785012f-f73e-4d68-87cf-1d804af32782	TCGA-A7-A13D	1a7a397a-79fd-438c-a0c2-602e371327fa	TCGA-A7-A13D-01B	b584e023-eeb2-4a44-a9cf-f01d3e5a4e68	TCGA-A7-A13D-01B-04	7a222f22-bd69-4b3f-ac03-8de226938a2b	TCGA-A7-A13D-01B-04R	1.82	'--	'--	RNA	R	'--	0.17	HighPure miRNA (Allprep DNA) FFPE RNA	Yes	0.0	2.2	UV Spec	released	'--
TCGA-BRCA	8785012f-f73e-4d68-87cf-1d804af32782	TCGA-A7-A13D	1a7a397a-79fd-438c-a0c2-602e371327fa	TCGA-A7-A13D-01B	b584e023-eeb2-4a44-a9cf-f01d3e5a4e68	TCGA-A7-A13D-01B-04	cde9ffcf-0370-421e-9988-3529bd214d71	TCGA-A7-A13D-01B-04D	'--	'--	'--	DNA	D	'--	0.1	Allprep FFPE DNA	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	8785012f-f73e-4d68-87cf-1d804af32782	TCGA-A7-A13D	79fc9ed3-4e96-4c0e-869e-1756cbdabb39	TCGA-A7-A13D-01A	7e38de3d-75c2-43eb-be59-34d23f155bb8	TCGA-A7-A13D-01A-13	1d3fc470-c7b0-4521-9849-9d44ee9020fe	TCGA-A7-A13D-01A-13D	1.86	'--	'--	DNA	D	'--	0.13	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	8785012f-f73e-4d68-87cf-1d804af32782	TCGA-A7-A13D	79fc9ed3-4e96-4c0e-869e-1756cbdabb39	TCGA-A7-A13D-01A	7e38de3d-75c2-43eb-be59-34d23f155bb8	TCGA-A7-A13D-01A-13	92eb1598-5328-4768-873e-2b9f8f6e6eba	TCGA-A7-A13D-01A-13R	1.86	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.3	7.4	UV Spec	released	'--
TCGA-BRCA	8785012f-f73e-4d68-87cf-1d804af32782	TCGA-A7-A13D	79fc9ed3-4e96-4c0e-869e-1756cbdabb39	TCGA-A7-A13D-01A	7e38de3d-75c2-43eb-be59-34d23f155bb8	TCGA-A7-A13D-01A-13	b93811cd-1267-4d47-8e61-ab2ac9273535	TCGA-A7-A13D-01A-13W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	8785012f-f73e-4d68-87cf-1d804af32782	TCGA-A7-A13D	82c28bc5-db37-4400-9a77-9d65f5071ce5	TCGA-A7-A13D-10A	b1cc4d45-7c83-4d97-b1b7-63d16ba6bbc2	TCGA-A7-A13D-10A-01	17fa8ef1-2ed7-41a3-8a7b-3c14eaa0a7d1	TCGA-A7-A13D-10A-01D	2.0	'--	'--	DNA	D	'--	0.03	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	8785012f-f73e-4d68-87cf-1d804af32782	TCGA-A7-A13D	82c28bc5-db37-4400-9a77-9d65f5071ce5	TCGA-A7-A13D-10A	d4bbf7c7-689a-4531-a3dc-34fb4736e9a4	TCGA-A7-A13D-10A-02	14b67189-0ec3-4544-9c90-579ae92666ca	TCGA-A7-A13D-10A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	8785012f-f73e-4d68-87cf-1d804af32782	TCGA-A7-A13D	82c28bc5-db37-4400-9a77-9d65f5071ce5	TCGA-A7-A13D-10A	d4bbf7c7-689a-4531-a3dc-34fb4736e9a4	TCGA-A7-A13D-10A-02	69c16f27-8ea5-4bac-87da-fb1006fdf85e	TCGA-A7-A13D-10A-02D	1.95	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-UVM	df291bbf-fc62-4c40-9582-289ac78225fd	TCGA-YZ-A983	281e9cdc-3811-4482-86fc-1bf43f0fcc41	TCGA-YZ-A983-01A	379708e1-cdcd-401a-83cd-4647fe3306d4	TCGA-YZ-A983-01A-11	615ca9a4-5312-4fc6-a95f-2eba2f0ea5d6	TCGA-YZ-A983-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	df291bbf-fc62-4c40-9582-289ac78225fd	TCGA-YZ-A983	281e9cdc-3811-4482-86fc-1bf43f0fcc41	TCGA-YZ-A983-01A	379708e1-cdcd-401a-83cd-4647fe3306d4	TCGA-YZ-A983-01A-11	9eab0606-841c-42af-bf57-e0b4a20db291	TCGA-YZ-A983-01A-11R	1.77	'--	'--	RNA	R	'--	0.16	nRNA - Melanoma Protocol	Yes	1.45	8.4	UV Spec	released	'--
TCGA-UVM	df291bbf-fc62-4c40-9582-289ac78225fd	TCGA-YZ-A983	fcd57744-70eb-43be-aaa5-5f66d20b573a	TCGA-YZ-A983-10B	e1a3ebc1-2bc2-41cc-a764-f2af48e5721c	TCGA-YZ-A983-10B-01	b831e149-8ab9-46a6-a34f-8e9da796d884	TCGA-YZ-A983-10B-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	a6e11b30-3ae8-4dd1-b04c-a730c6a79746	TCGA-AR-A1AH	65ce036f-a8ed-4e83-818c-b54c95529a2e	TCGA-AR-A1AH-01A	874c049d-5934-43b5-bbd5-f3799d72ec2f	TCGA-AR-A1AH-01A-11	4f3c32f4-e3d6-44bd-b923-4ea5a25cfe98	TCGA-AR-A1AH-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a6e11b30-3ae8-4dd1-b04c-a730c6a79746	TCGA-AR-A1AH	65ce036f-a8ed-4e83-818c-b54c95529a2e	TCGA-AR-A1AH-01A	874c049d-5934-43b5-bbd5-f3799d72ec2f	TCGA-AR-A1AH-01A-11	5f3a9a75-8fce-4840-9e3b-46c03687dbe7	TCGA-AR-A1AH-01A-11D	1.95	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a6e11b30-3ae8-4dd1-b04c-a730c6a79746	TCGA-AR-A1AH	65ce036f-a8ed-4e83-818c-b54c95529a2e	TCGA-AR-A1AH-01A	874c049d-5934-43b5-bbd5-f3799d72ec2f	TCGA-AR-A1AH-01A-11	e957b51c-900b-4f8f-b2ad-0f00f2d30b89	TCGA-AR-A1AH-01A-11R	1.91	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.4	8.0	UV Spec	released	'--
TCGA-BRCA	a6e11b30-3ae8-4dd1-b04c-a730c6a79746	TCGA-AR-A1AH	ff8c73fc-188d-4e36-867c-afdb6fa7b1d8	TCGA-AR-A1AH-10A	1c6e01b1-d0f0-4100-8bd0-6a176b0ed85e	TCGA-AR-A1AH-10A-01	84f96869-f500-403b-8f11-fe70c34bb748	TCGA-AR-A1AH-10A-01D	1.94	'--	'--	DNA	D	'--	0.18	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a6e11b30-3ae8-4dd1-b04c-a730c6a79746	TCGA-AR-A1AH	ff8c73fc-188d-4e36-867c-afdb6fa7b1d8	TCGA-AR-A1AH-10A	1c6e01b1-d0f0-4100-8bd0-6a176b0ed85e	TCGA-AR-A1AH-10A-01	e6f34182-d3b8-4970-837e-5be3b8012244	TCGA-AR-A1AH-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-UCEC	50edd97a-f440-40af-b94c-d88eca55d845	TCGA-FL-A3WE	70c3b243-d83a-4d15-b803-999bdd1576a8	TCGA-FL-A3WE-11A	0dcdb8ff-adf3-4af5-807e-416344668e17	TCGA-FL-A3WE-11A-11	82bb7761-a423-4e40-af1e-06fa1b7ec9c6	TCGA-FL-A3WE-11A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UCEC	50edd97a-f440-40af-b94c-d88eca55d845	TCGA-FL-A3WE	70c3b243-d83a-4d15-b803-999bdd1576a8	TCGA-FL-A3WE-11A	0dcdb8ff-adf3-4af5-807e-416344668e17	TCGA-FL-A3WE-11A-11	cf1e9fba-01b3-4723-8493-66aebc50b74e	TCGA-FL-A3WE-11A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-UCEC	50edd97a-f440-40af-b94c-d88eca55d845	TCGA-FL-A3WE	70c3b243-d83a-4d15-b803-999bdd1576a8	TCGA-FL-A3WE-11A	0dcdb8ff-adf3-4af5-807e-416344668e17	TCGA-FL-A3WE-11A-11	fe23cfa6-61d5-4949-bd32-57e2ca2f7c18	TCGA-FL-A3WE-11A-11R	1.84	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.0	8.5	UV Spec	released	'--
TCGA-UVM	ebdabfcb-1c68-4ca1-8b7f-3ea9cdac3a6a	TCGA-YZ-A985	62b1c652-16e2-48d7-a3b0-a017ffbbe145	TCGA-YZ-A985-01A	7597e387-a2a5-46ac-9460-b07643d42e1e	TCGA-YZ-A985-01A-11	479e37fd-e8cc-4aa1-a5b7-7de053ab1b1b	TCGA-YZ-A985-01A-11R	1.78	'--	'--	RNA	R	'--	0.16	nRNA - Melanoma Protocol	Yes	1.48	8.0	UV Spec	released	'--
TCGA-UVM	ebdabfcb-1c68-4ca1-8b7f-3ea9cdac3a6a	TCGA-YZ-A985	62b1c652-16e2-48d7-a3b0-a017ffbbe145	TCGA-YZ-A985-01A	7597e387-a2a5-46ac-9460-b07643d42e1e	TCGA-YZ-A985-01A-11	9dc47682-7979-43e7-a68e-96f4e6673aae	TCGA-YZ-A985-01A-11D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
